agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
FL0510200,NEW PORT RICHEY               ,5 ,5,3,1,N,000017213
FL0510300,ZEPHYRHILLS                   ,5 ,5,3,1,N,000012465
FL0510400,PORT RICHEY                   ,6 ,5,3,1,N,000003389
FL0510500,SAN ANTONIO                   ,7 ,5,3,0,N,000000991
FL0510600,ST. LEO                       ,7 ,5,3,0,N,000000952
FL0514000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0518000,DADE CITY                     ,9D,5,3,5,N,000000000
FL0519000,LAND O LAKES                  ,9D,5,3,4,N,000000000
FL052DB00,FL                            ,9D,5,3,0,N,000000000
FL052DL00,FL                            ,9D,5,3,0,N,000000000
FL052GM00,FL                            ,9D,5,3,0,N,000000000
FL052HP00,FL                            ,9D,5,3,0,N,000000000
FL052MP00,FL                            ,9D,5,3,0,N,000000000
FL0520S00,LARGO                         ,7 ,5,3,0,N,000000000
FL0520000,LARGO                         ,9A,5,3,2,N,000278996
FL0520100,BELLEAIR                      ,6 ,5,3,1,N,000004240
FL0520200,BELLEAIR BLUFFS               ,7 ,5,3,1,N,000002262
FL0520300,CLEARWATER                    ,2 ,5,3,1,Y,000110520
FL0520400,LARGO                         ,4 ,5,3,1,N,000037309
FL0520500,GULFPORT                      ,5 ,5,3,1,N,000012875
FL0520600,LARGO                         ,6 ,5,3,1,N,000005354
FL0520700,KENNETH CITY                  ,6 ,5,3,1,N,000004494
FL0520800,LARGO                         ,3 ,5,3,1,Y,000075729
FL0520900,MADEIRA BEACH                 ,6 ,5,3,1,N,000004539
FL0521000,LARGO                         ,5 ,5,3,1,N,000013781
FL0521100,PINELLAS PARK                 ,4 ,5,3,1,N,000048151
FL0521200,LARGO                         ,7 ,5,3,1,N,000001551
FL0521300,LARGO                         ,5 ,5,3,1,N,000017812
FL0521400,ST PETERSBURG                 ,1C,5,3,1,Y,000253280
FL0521500,ST PETE BEACH                 ,5 ,5,3,1,N,000010345
FL0521600,LARGO                         ,6 ,5,3,1,N,000005811
FL0521700,INDIAN SHORES                 ,6 ,5,3,1,N,000003917
FL0521800,TARPON SPRINGS                ,5 ,5,3,1,N,000023033
FL0521900,TREASURE ISLAND               ,6 ,5,3,1,N,000007669
FL0522000,BELLEAIR BEACH                ,7 ,5,3,1,N,000001655
FL0522100,CLEARWATER                    ,9D,5,3,0,N,000000000
FL0522500,INDIAN SHORES                 ,7 ,5,3,0,N,000002100
FL0522600,LARGO                         ,7 ,5,3,1,N,000001543
FL0522700,LARGO                         ,7 ,5,3,0,N,000000000
FL0522800,CLEARWATER                    ,7 ,5,3,5,N,000000000
FL0522900,SAINT PETERSBURG              ,7 ,5,3,3,N,000000000
FL0524000,TAMPA                         ,9D,5,3,5,N,000000000
FL0525000,CLEARWATER                    ,9D,5,3,0,N,000000000
FL0528000,ST PETERSBURG                 ,9D,5,3,5,N,000000000
FL0529000,PINELLAS PARK                 ,9D,5,3,4,N,000000000
FL0529900,LARGO                         ,5 ,5,3,1,N,000018817
FL053DB00,FL                            ,9D,5,3,0,N,000000000
FL053DL00,FL                            ,9D,5,3,0,N,000000000
FL053GM00,FL                            ,9D,5,3,0,N,000000000
FL053HP00,FL                            ,9D,5,3,0,N,000000000
FL053MP00,FL                            ,9D,5,3,0,N,000000000
FL0530000,BARTOW                        ,9A,5,3,2,N,000347628
FL0530100,AUBURNDALE                    ,5 ,5,3,1,N,000012590
FL0530200,BARTOW                        ,5 ,5,3,1,N,000016553
FL0530300,DAVENPORT                     ,7 ,5,3,1,N,000002051
FL0530400,DUNDEE                        ,6 ,5,3,1,N,000003116
FL0530500,EAGLE LAKE                    ,6 ,5,3,1,N,000002531
FL0530700,FORT MEADE                    ,6 ,5,3,1,N,000005839
FL0530800,FROSTPROOF                    ,6 ,5,3,1,N,000003000
FL0530900,HAINES CITY                   ,5 ,5,3,1,N,000016647
FL0531000,LAKE ALFRED                   ,6 ,5,3,1,N,000003996
FL0531100,LAKE HAMILTON                 ,7 ,5,3,1,N,000001438
FL0531200,LAKELAND                      ,3 ,5,3,1,Y,000090209
FL0531300,LAKE WALES                    ,5 ,5,3,1,N,000013183
FL0531400,MULBERRY                      ,6 ,5,3,1,N,000003288
FL0531500,POLK CITY                     ,7 ,5,3,0,N,000001548
FL0531600,WINTER HAVEN                  ,4 ,5,3,1,N,000029999
FL0531700,LAKELAND                      ,9D,5,3,0,N,000000000
FL0531800,LAKELAND                      ,9D,5,3,0,N,000000000
FL0534000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0535000,LAKELAND                      ,9D,5,3,0,N,000000000
FL0538000,LAKELAND                      ,9D,5,3,5,N,000000000
FL0539000,LAKELAND                      ,9D,5,3,4,N,000000000
FL054DB00,FL                            ,8D,5,3,0,N,000000000
FL054DL00,FL                            ,8D,5,3,0,N,000000000
FL054GM00,FL                            ,8D,5,3,0,N,000000000
FL054HP00,FL                            ,8D,5,3,0,N,000000000
FL054MP00,FL                            ,8D,5,3,0,N,000000000
FL0540000,PALATKA                       ,8B,5,3,2,N,000059665
FL0540100,PALATKA                       ,5 ,5,3,1,N,000011127
FL0540200,CRESCENT CITY                 ,7 ,5,3,1,N,000001848
FL0540300,INTERLACHEN                   ,7 ,5,3,1,N,000001544
FL0540400,WELAKA                        ,7 ,5,3,1,N,000000625
FL0540500,POMONA PARK                   ,7 ,5,3,0,N,000000823
FL0544000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0548000,PALATKA                       ,8D,5,3,5,N,000000000
FL0549000,EAST PALATKA                  ,8D,5,3,4,N,000000000
FL055DB00,FL                            ,9D,5,3,0,N,000000000
FL055DL00,FL                            ,9D,5,3,0,N,000000000
FL055GM00,FL                            ,9D,5,3,0,N,000000000
FL055HP00,FL                            ,9D,5,3,0,N,000000000
FL055MP00,FL                            ,9D,5,3,0,N,000000000
FL0550000,ST AUGUSTINE                  ,9A,5,3,2,N,000145929
FL0550100,ST AUGUSTINE                  ,5 ,5,3,1,N,000012470
FL0550200,ST AUGUSTINE BEACH            ,6 ,5,3,1,N,000005850
FL0550300,ST AUGUSTINE                  ,7 ,5,3,0,N,000000000
FL0550400,ST. AUGUSTINE                 ,7 ,5,3,0,N,000000642
FL0550500,PONTE VEDRA BEACH             ,7 ,5,3,0,N,000000000
FL0550700,ST AUGUSTINE                  ,7 ,5,3,5,N,000000000
FL0554000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0558000,ST AUGUSTINE                  ,9D,5,3,5,N,000000000
FL0559000,ST AUGUSTINE                  ,9D,5,3,4,N,000000000
FL056DB00,FL                            ,9D,5,3,0,N,000000000
FL056DL00,FL                            ,9D,5,3,0,N,000000000
FL056GM00,FL                            ,9D,5,3,0,N,000000000
FL056HP00,FL                            ,9D,5,3,0,N,000000000
FL056MP00,FL                            ,9D,5,3,0,N,000000000
FL0560000,FORT PIERCE                   ,9B,5,3,2,N,000072260
FL0560100,FORT PIERCE                   ,4 ,5,3,1,N,000039202
FL0560200,PORT SAINT LUCIE              ,2 ,5,3,1,Y,000133913
FL0564000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0565000,FORT PIERCE                   ,9D,5,3,0,N,000000000
FL0568000,FORT PIERCE                   ,9D,5,3,5,N,000000000
FL0569000,FORT PIERCE                   ,9D,5,3,4,N,000000000
FL057DB00,FL                            ,9D,5,3,0,N,000000000
FL057DL00,FL                            ,9D,5,3,0,N,000000000
FL057GM00,FL                            ,9D,5,3,0,N,000000000
FL057HP00,FL                            ,9D,5,3,0,N,000000000
FL057MP00,FL                            ,9D,5,3,0,N,000000000
FL0570000,MILTON                        ,9A,5,3,2,N,000130686
FL0570100,MILTON                        ,6 ,5,3,1,N,000008268
FL0570200,GULF BREEZE                   ,6 ,5,3,1,N,000006564
FL0570300,JAY                           ,7 ,5,3,0,N,000000676
FL0574000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0578000,MILTON                        ,9D,5,3,5,N,000000000
FL0579000,PANAMA CITY                   ,9D,5,3,4,N,000000000
FL058DB00,FL                            ,9D,5,3,0,N,000000000
FL058DL00,FL                            ,9D,5,3,0,N,000000000
FL058GM00,FL                            ,9D,5,3,0,N,000000000
FL058HP00,FL                            ,9D,5,3,0,N,000000000
FL058MP00,FL                            ,9D,5,3,0,N,000000000
FL0580000,SARASOTA                      ,9A,5,3,2,N,000248482
FL0580100,SARASOTA                      ,3 ,5,3,1,Y,000054617
FL0580200,VENICE                        ,5 ,5,3,1,Y,000021328
FL0580300,NORTH PORT                    ,4 ,5,3,1,N,000042966
FL0580400,SARASOTA                      ,9D,5,3,0,N,000000000
FL0580600,SARASOTA                      ,7 ,5,3,5,N,000000000
FL0580700,SARASOTA                      ,7 ,5,3,3,N,000000000
FL0584000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0585000,SARASOTA                      ,9D,5,3,0,N,000000000
FL0588000,SARASOTA                      ,9D,5,3,5,N,000000000
FL0589000,VENICE                        ,9D,5,3,4,N,000000000
FL059DB00,FL                            ,9D,5,3,0,N,000000000
FL059DL00,FL                            ,9D,5,3,0,N,000000000
FL059GM00,FL                            ,9D,5,3,0,N,000000000
FL059HP00,FL                            ,9D,5,3,0,N,000000000
FL059MP00,FL                            ,9D,5,3,0,N,000000000
FL0590000,SANFORD                       ,9A,5,3,2,N,000201703
FL0590100,ALTAMONTE SPRINGS             ,4 ,5,3,1,N,000041749
FL0590200,CASSELBERRY                   ,5 ,5,3,1,N,000024708
FL0590300,LONGWOOD                      ,5 ,5,3,1,N,000013809
FL0590400,OVIEDO                        ,4 ,5,3,1,N,000030351
FL0590500,SANFORD                       ,4 ,5,3,1,N,000048054
FL0590600,WINTER SPRINGS                ,4 ,5,3,1,N,000033133
FL0590700,LAKE MARY                     ,5 ,5,3,1,N,000014885
FL0594000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0598000,SANFORD                       ,9D,5,3,5,N,000000000
FL0599000,ORLANDO                       ,9D,5,3,4,N,000000000
FL060DB00,FL                            ,8D,5,3,0,N,000000000
FL060DL00,FL                            ,8D,5,3,0,N,000000000
FL060GM00,FL                            ,8D,5,3,0,N,000000000
FL060HP00,FL                            ,8D,5,3,0,N,000000000
FL060MP00,FL                            ,8D,5,3,0,N,000000000
FL0600000,BUSHNELL                      ,8B,5,3,2,N,000057107
FL0600100,BUSHNELL                      ,7 ,5,3,1,N,000002155
FL0600200,CENTER HILL                   ,7 ,5,3,1,N,000000974
FL0600300,COLEMAN                       ,7 ,5,3,1,N,000000690
FL0600400,WEBSTER                       ,7 ,5,3,1,N,000000852
FL0600500,WILDWOOD                      ,6 ,5,3,1,N,000003486
FL0604000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0608000,WEBSTER                       ,8D,5,3,5,N,000000000
FL0609000,TAMPA                         ,8D,5,3,4,N,000000000
FL061DB00,FL                            ,8D,5,3,0,N,000000000
FL061DL00,FL                            ,8D,5,3,0,N,000000000
FL061GM00,FL                            ,8D,5,3,0,N,000000000
FL061HP00,FL                            ,8D,5,3,0,N,000000000
FL061MP00,FL                            ,8D,5,3,0,N,000000000
FL0610000,LIVE OAK                      ,8B,5,3,2,N,000032236
FL0610100,BRANFORD                      ,7 ,5,3,0,N,000000769
FL0610200,LIVE OAK                      ,6 ,5,3,1,N,000007039
FL0610300,LIVE OAK                      ,8D,5,3,0,N,000000000
FL0614000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0615000,LIVE OAK                      ,8D,5,3,0,N,000000000
FL0618000,LIVE OAK                      ,8D,5,3,5,N,000000000
FL0619000,LAKE CITY                     ,8D,5,3,4,N,000000000
FL062DB00,FL                            ,8D,5,3,0,N,000000000
FL062DL00,FL                            ,8D,5,3,0,N,000000000
FL062GM00,FL                            ,8D,5,3,0,N,000000000
FL062HP00,FL                            ,8D,5,3,0,N,000000000
FL062MP00,FL                            ,8D,5,3,0,N,000000000
FL0620000,PERRY                         ,8C,5,3,2,N,000013105
FL0620100,PERRY                         ,6 ,5,3,1,N,000006848
FL0624000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0628000,PERRY                         ,8D,5,3,5,N,000000000
FL0629000,MADISON                       ,8D,5,3,4,N,000000000
FL063DB00,FL                            ,8D,5,3,0,N,000000000
FL063DL00,FL                            ,8D,5,3,0,N,000000000
FL063GM00,FL                            ,8D,5,3,0,N,000000000
FL063HP00,FL                            ,8D,5,3,0,N,000000000
FL0630000,LAKE BUTLER                   ,8C,5,3,2,N,000015168
FL0634000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0638000,LAKE BUTLER                   ,8D,5,3,5,N,000000000
FL0639000,LAKE CITY                     ,8D,5,3,4,N,000000000
FL064DB00,FL                            ,9D,5,3,0,N,000000000
FL064DL00,FL                            ,9D,5,3,0,N,000000000
FL064GM00,FL                            ,9D,5,3,0,N,000000000
FL064HP00,FL                            ,9D,5,3,0,N,000000000
FL064MP00,FL                            ,9D,5,3,0,N,000000000
FL0640000,DELAND                        ,9A,5,3,2,N,000222481
FL0640100,DAYTONA BEACH                 ,3 ,5,3,1,Y,000065507
FL0640200,DELAND                        ,5 ,5,3,1,N,000024786
FL0640300,NEW SMYRNA BEACH              ,5 ,5,3,1,N,000022733
FL0640400,ORMOND BEACH                  ,4 ,5,3,1,Y,000039264
FL0640500,DAYTONA BEACH                 ,6 ,5,3,1,N,000004898
FL0640600,EDGEWATER                     ,5 ,5,3,1,N,000021488
FL0640700,HOLLY HILL                    ,5 ,5,3,1,N,000012843
FL0640800,LAKE HELEN                    ,6 ,5,3,1,N,000002863
FL0640900,OAK HILL                      ,7 ,5,3,1,N,000001509
FL0641000,ORANGE CITY                   ,6 ,5,3,1,N,000007995
FL0641100,PIERSON                       ,6 ,5,3,0,N,000002648
FL0641200,PORT ORANGE                   ,3 ,5,3,1,N,000054652
FL0641300,SOUTH DAYTONA                 ,5 ,5,3,1,N,000013965
FL0641400,PONCE INLET                   ,6 ,5,3,1,N,000003256
FL0641500,DAYTONA BEACH                 ,7 ,5,3,0,N,000000000
FL0641600,DAYTONA BEACH                 ,9D,5,3,0,N,000000000
FL0641700,DAYTONA BEACH                 ,9D,5,3,5,N,000000000
FL0644000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0645000,DAYTONA BEACH                 ,9D,5,3,0,N,000000000
FL0648000,DAYTONA BEACH                 ,9D,5,3,5,N,000000000
FL0649000,DELAND                        ,9D,5,3,4,N,000000000
FL0649100,DAYTONA BEACH                 ,9D,5,3,0,N,000000000
FL065DB00,FL                            ,9D,5,3,0,N,000000000
FL065DL00,FL                            ,9D,5,3,0,N,000000000
FL065GM00,FL                            ,9D,5,3,0,N,000000000
FL065HP00,FL                            ,9D,5,3,0,N,000000000
FL065MP00,FL                            ,9D,5,3,0,N,000000000
FL0650000,CRAWFORDVILLE                 ,9B,5,3,2,N,000028688
FL0650200,SOPCHOPPY                     ,7 ,5,3,0,N,000000483
FL0654000,TALLAHASSEE                   ,9D,5,3,5,N,000000000
FL0658000,CRAWFORDVILLE                 ,9D,5,3,5,N,000000000
FL0659000,TALLAHASSEE                   ,9D,5,3,4,N,000000000
FL066DB00,FL                            ,8D,5,3,0,N,000000000
FL066DL00,FL                            ,8D,5,3,0,N,000000000
FL066GM00,FL                            ,8D,5,3,0,N,000000000
FL066HP00,FL                            ,8D,5,3,0,N,000000000
FL066MP00,FL                            ,8D,5,3,0,N,000000000
FL0660000,DEFUNIAK SPRINGS              ,8B,5,3,2,N,000046050
FL0660100,DEFUNIAK SPRINGS              ,6 ,5,3,1,N,000005123
FL0660200,PAXTON                        ,7 ,5,3,0,N,000000785
FL0664000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0668000,DE FUNKIA SPRINGS             ,8D,5,3,5,N,000000000
FL0669000,PANAMA CITY                   ,8D,5,3,4,N,000000000
FL067DB00,FL                            ,8D,5,3,0,N,000000000
FL067DL00,FL                            ,8D,5,3,0,N,000000000
FL067GM00,FL                            ,8D,5,3,0,N,000000000
FL067HP00,FL                            ,8D,5,3,0,N,000000000
FL067MP00,FL                            ,8D,5,3,0,N,000000000
FL0670000,CHIPLEY                       ,8C,5,3,2,N,000018931
FL0670100,CHIPLEY                       ,6 ,5,3,1,N,000003744
FL0670200,VERNON                        ,7 ,5,3,0,N,000000779
FL0674000,TALLAHASSEE                   ,8D,5,3,5,N,000000000
FL0678000,CHIPLEY                       ,8D,5,3,5,N,000000000
FL0679000,PANAMA CITY                   ,8D,5,3,4,N,000000000
GAAPD0000,ATLANTA                       ,1C,5,3,1,Y,000453311
GAGBI0000,DECATUR                       ,8D,5,3,5,N,000000000
GAGBI0100,AMERICUS                      ,8D,5,3,5,N,000000000
GAGBI0200,CALHOUN                       ,8D,5,3,5,N,000000000
GAGBI0300,DOUGLAS                       ,8D,5,3,5,N,000000000
GAGBI0400,CLEVELAND                     ,8D,5,3,5,N,000000000
GAGBI0500,MILLEDGEVILLE                 ,8D,5,3,5,N,000000000
GAGBI0600,STATESBORO                    ,8D,5,3,5,N,000000000
GAGBI0700,GREENVILLE                    ,8D,5,3,5,N,000000000
GAGBI0800,THOMSON                       ,8D,5,3,5,N,000000000
GAGBI1100,THOMASVILLE                   ,8D,5,3,5,N,000000000
GAGBI1200,EASTMAN                       ,8D,5,3,5,N,000000000
GAGBI1300,PERRY                         ,9D,5,3,5,N,000000000
GAGBI1400,ATHENS                        ,9D,5,3,5,N,000000000
GAGBI1500,SAVANNAH                      ,9D,5,3,5,N,000000000
GAGBI1600,SYLVESTER                     ,9D,5,3,5,N,000000000
GAGBI1700,CONYERS                       ,9D,5,3,5,N,000000000
GAGBI1800,HOLLY SPRINGS                 ,9D,5,3,5,N,000000000
GAGBI2000,KINGSLAND                     ,8D,5,3,5,N,000000000
GAGSPH300,THOMASTON                     ,8D,5,3,4,N,000000000
GAGSP0000,ATLANTA                       ,8D,5,3,4,N,000000000
GAGSP0100,GRIFFIN                       ,9D,5,3,4,N,000000000
GAGSP0200,LAGRANGE                      ,8D,5,3,4,N,000000000
GAGSP0300,CARTERSVILLE                  ,9D,5,3,4,N,000000000
GAGSP0400,VILLA RICA                    ,9D,5,3,4,N,000000000
GAGSP0500,DALTON                        ,9D,5,3,4,N,000000000
GAGSP0600,GAINESVILLE                   ,9D,5,3,4,N,000000000
GAGSP0700,TOCCOA                        ,8D,5,3,4,N,000000000
GAGSP0800,MADISON                       ,8D,5,3,4,N,000000000
GAGSP0900,KENNESAW                      ,9D,5,3,4,N,000000000
GAGSP1000,AMERICUS                      ,8D,5,3,4,N,000000000
GAGSP1100,HINESVILLE                    ,9D,5,3,4,N,000000000
GAGSP1200,THOMASVILLE                   ,8D,5,3,4,N,000000000
GAGSP1300,TIFTON                        ,8D,5,3,4,N,000000000
GAGSP1400,DONALSONVILLE                 ,8D,5,3,4,N,000000000
GAGSP1500,PERRY                         ,9D,5,3,4,N,000000000
GAGSP1600,HELENA                        ,8D,5,3,4,N,000000000
GAGSP1700,WASHINGTON                    ,8D,5,3,4,N,000000000
GAGSP1800,REIDSVILLE                    ,8D,5,3,4,N,000000000
GAGSP1900,SWAINSBORO                    ,8D,5,3,4,N,000000000
GAGSP2000,DUBLIN                        ,8D,5,3,4,N,000000000
GAGSP2100,SYLVANIA                      ,8D,5,3,4,N,000000000
GAGSP2200,WAYCROSS                      ,8D,5,3,4,N,000000000
GAGSP2300,BRUNSWICK                     ,9D,5,3,4,N,000000000
GAGSP2400,NEWNAN                        ,9D,5,3,4,N,000000000
GAGSP2500,THOMSON                       ,9D,5,3,4,N,000000000
GAGSP2600,THOMASTON                     ,8D,5,3,4,N,000000000
GAGSP2700,BLUE RIDGE                    ,8D,5,3,4,N,000000000
GAGSP2800,JASPER                        ,9D,5,3,4,N,000000000
GAGSP2900,CEDARTOWN                     ,9D,5,3,4,N,000000000
GAGSP3000,CORDELE                       ,8D,5,3,4,N,000000000
GAGSP3100,VALDOSTA                      ,9D,5,3,4,N,000000000
GAGSP3200,ATHENS                        ,9D,5,3,4,N,000000000
GAGSP3300,MILLEDGEVILLE                 ,8D,5,3,4,N,000000000
GAGSP3400,MANCHESTER                    ,9D,5,3,4,N,000000000
GAGSP3500,JEKYLL ISLAND                 ,9D,5,3,4,N,000000000
GAGSP3600,DOUGLAS                       ,8D,5,3,4,N,000000000
GAGSP3700,CUMMINGS                      ,9D,5,3,4,N,000000000
GAGSP3800,ROME                          ,9D,5,3,4,N,000000000
GAGSP3900,CUTHBERT                      ,8D,5,3,4,N,000000000
GAGSP4000,ALBANY                        ,9D,5,3,4,N,000000000
GAGSP4100,LA FAYETTE                    ,9D,5,3,4,N,000000000
GAGSP4200,RINCON                        ,9D,5,3,4,N,000000000
GAGSP4300,CALHOUN                       ,8D,5,3,4,N,000000000
GAGSP4400,FORSYTH                       ,9D,5,3,4,N,000000000
GAGSP4500,STATESBORO                    ,8D,5,3,4,N,000000000
GAGSP4600,CONYERS                       ,9D,5,3,4,N,000000000
GAGSP4700,FOREST PARK                   ,9D,5,3,4,N,000000000
GAGSP4800,ATLANTA                       ,9D,5,3,4,N,000000000
GAUSMO400,AUGUSTA                       ,9D,5,3,5,N,000000000
GA0010000,BAXLEY                        ,8C,5,3,2,N,000013735
GA0010100,BAXLEY                        ,6 ,5,3,1,N,000004543
GA0010200,SURRENCY                      ,7 ,5,3,1,N,000000253
GA0020000,PEARSON                       ,8D,5,3,2,N,000004772
GA0020100,PEARSON                       ,7 ,5,3,1,N,000001962
GA0020200,WILLACOOCHEE                  ,7 ,5,3,1,N,000001554
GA0030000,ALMA                          ,8D,5,3,2,N,000007243
GA0030100,ALMA                          ,6 ,5,3,1,N,000003469
GA0040000,NEWTON                        ,9D,5,3,2,N,000003392
GA0040100,NEWTON                        ,7 ,5,3,1,N,000000895
GA0050000,MILLEDGEVILLE                 ,8B,5,3,2,N,000026663
GA0050100,MILLEDGEVILLE                 ,5 ,5,3,1,N,000020020
GA0050200,MILLEDGEVILLE                 ,8D,5,3,5,N,000000000
GA0050300,MILLEDGEVILLE                 ,7 ,5,3,3,N,000000000
GA0060000,HOMER                         ,8C,5,3,2,N,000015208
GA0070000,WINDER                        ,9B,5,3,2,N,000038895
GA0070100,WINDER                        ,5 ,5,3,1,N,000012851
GA0070200,AUBURN                        ,6 ,5,3,1,N,000007054
GA0070300,STATHAM                       ,6 ,5,3,1,N,000002637
GA0080000,CARTERSVILLE                  ,9B,5,3,2,N,000063931
GA0080100,CARTERSVILLE                  ,5 ,5,3,1,N,000018220
GA0080200,ADAIRSVILLE                   ,6 ,5,3,1,N,000003189
GA0080300,KINGSTON                      ,7 ,5,3,1,N,000000689
GA0080500,WHITE                         ,7 ,5,3,1,N,000000739
GA0080600,EMERSON                       ,7 ,5,3,1,N,000001344
GA0080700,EUHARLEE                      ,6 ,5,3,1,N,000003983
GA0090000,FITZGERALD                    ,8D,5,3,2,N,000008704
GA0090100,FITZGERALD                    ,6 ,5,3,1,N,000009168
GA0100000,NASHVILLE                     ,8D,5,3,2,N,000009831
GA0100100,NASHVILLE                     ,6 ,5,3,1,N,000004996
GA0100200,ALAPAHA                       ,7 ,5,3,1,N,000000716
GA0100300,RAY CITY                      ,7 ,5,3,1,N,000000788
GA0100400,ENIGMA                        ,7 ,5,3,1,N,000000914
GA0110000,MACON                         ,9B,5,3,2,N,000062913
GA0110100,MACON                         ,3 ,5,3,1,Y,000096808
GA0110200,MACON                         ,9D,5,3,5,N,000000000
GA0110300,MACON                         ,7 ,5,3,1,N,000000172
GA0110400,MACON                         ,9D,5,3,5,N,000000000
GA0110900,MACON                         ,7 ,5,3,3,N,000000000
GA0111100,MACON                         ,7 ,5,3,3,N,000000000
GA0120000,COCHRAN                       ,8D,5,3,2,N,000007658
GA0120100,COCHRAN                       ,6 ,5,3,1,N,000004873
GA0120200,COCHRAN                       ,7 ,5,3,3,N,000000000
GA0130000,NAHUNTA                       ,9C,5,3,2,N,000014382
GA0130100,NAHUNTA                       ,7 ,5,3,1,N,000001078
GA0130200,HOBOKEN                       ,7 ,5,3,1,N,000000528
GA0140000,QUITMAN                       ,9C,5,3,2,N,000011126
GA0140100,QUITMAN                       ,6 ,5,3,1,N,000004665
GA0140200,MORVEN                        ,7 ,5,3,1,N,000000643
GA0150000,PEMBROKE                      ,9C,5,3,2,N,000017401
GA0150100,PEMBROKE                      ,6 ,5,3,1,N,000002583
GA0150200,RICHMOND HILL                 ,6 ,5,3,1,N,000009482
GA0160000,STATESBORO                    ,8B,5,3,2,N,000036198
GA0160100,STATESBORO                    ,4 ,5,3,1,N,000025402
GA0160200,BROOKLET                      ,7 ,5,3,1,N,000001214
GA0160300,PORTAL                        ,7 ,5,3,1,N,000000614
GA0160400,STATESBORO                    ,7 ,5,3,3,N,000000000
GA0160500,REGISTER                      ,7 ,5,3,0,N,000000168
GA0170000,WAYNESBORO                    ,9C,5,3,2,N,000016101
GA0170100,WAYNESBORO                    ,6 ,5,3,1,N,000006192
GA0170200,MIDVILLE                      ,7 ,5,3,1,N,000000487
GA0170300,SARDIS                        ,7 ,5,3,1,N,000001256
GA0180000,JACKSON                       ,9C,5,3,2,N,000017223
GA0180100,JACKSON                       ,6 ,5,3,1,N,000004498
GA0180200,JACKSON                       ,7 ,5,3,0,N,000000234
GA0180300,JACKSON                       ,7 ,5,3,0,N,000000715
GA0190000,MORGAN                        ,8D,5,3,2,N,000003139
GA0190100,ARLINGTON                     ,7 ,5,3,1,N,000001109
GA0190200,EDISON                        ,7 ,5,3,1,N,000001276
GA0190300,LEARY                         ,7 ,5,3,1,N,000000640
GA0200000,WOODBINE                      ,8C,5,3,2,N,000016452
GA0200100,KINGSLAND                     ,5 ,5,3,1,N,000012450
GA0200200,SAINT MARYS                   ,5 ,5,3,1,N,000016931
GA0200400,WOODBINE                      ,7 ,5,3,1,N,000001396
GA0210000,METTER                        ,8D,5,3,2,N,000006376
GA0210100,METTER                        ,6 ,5,3,1,N,000004276
GA0210200,METTER                        ,8D,5,3,5,N,000000000
GA0220000,CARROLLTON                    ,9B,5,3,2,N,000069083
GA0220100,CARROLLTON                    ,5 ,5,3,1,N,000022538
GA0220200,VILLA RICA                    ,5 ,5,3,1,N,000008908
GA0220300,BOWDON                        ,7 ,5,3,1,N,000002026
GA0220400,TEMPLE                        ,6 ,5,3,1,N,000004036
GA0220500,WHITESBURG                    ,7 ,5,3,1,N,000000602
GA0220600,CARROLLTON                    ,7 ,5,3,3,N,000000000
GA0220700,MOUNT ZION                    ,7 ,5,3,1,N,000001540
GA0230000,RINGGOLD                      ,9B,5,3,2,N,000051021
GA0230100,FORT OGLETHORPE               ,6 ,5,3,1,N,000008862
GA0230200,RINGGOLD                      ,6 ,5,3,1,N,000002883
GA0240000,FOLKSTON                      ,8D,5,3,2,N,000006927
GA0240100,FOLKSTON                      ,6 ,5,3,1,N,000003375
GA0240200,HOMELAND                      ,7 ,5,3,1,N,000000835
GA0250000,SAVANNAH                      ,9D,5,3,2,N,000000000
GA0250100,SAVANNAH                      ,9D,5,3,0,N,000000000
GA0250200,GARDEN CITY                   ,6 ,5,3,1,N,000009857
GA0250300,SAVANNAH                      ,2 ,5,3,1,Y,000213488
GA0250400,POOLER                        ,5 ,5,3,1,N,000010341
GA0250500,SAVANNAH                      ,6 ,5,3,1,N,000003342
GA0250600,TYBEE ISLAND                  ,6 ,5,3,1,N,000003730
GA0250700,THUNDERBOLT                   ,6 ,5,3,1,N,000002546
GA0250800,SAVANNAH                      ,9D,5,3,5,N,000000000
GA0250900,BLOOMINGDALE                  ,6 ,5,3,1,N,000002763
GA0251000,SAVANNAH                      ,7 ,5,3,3,N,000000000
GA0251100,SAVANNAH                      ,7 ,5,3,3,N,000000000
