agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
AL0030300,MONTGOMERY                    ,9E,6,3,6,N,000000000
AL0030400,MONTGOMERY                    ,9D,6,3,6,N,000000000
AL0030500,MONTGOMERY                    ,9D,6,3,6,N,000000000
AL0030600,MONTGOMERY                    ,7 ,6,3,3,N,000000000
AL0030700,MONTGOMERY                    ,7 ,6,3,3,N,000000000
AL0030800,MONTGOMERY                    ,9D,6,3,6,N,000000000
AL0031300,MONTGOMERY                    ,9D,6,3,6,N,000000000
AL0031900,MONTGOMERY                    ,7 ,6,3,0,N,000000000
AL0032200,MONTGOMERY                    ,7 ,6,3,0,N,000000000
AL0040000,PRATTVILLE                    ,9C,6,3,2,N,000018958
AL0040100,PRATTVILLE                    ,4 ,6,3,1,N,000032033
AL0040200,AUTAUGAVILLE                  ,7 ,6,3,1,N,000000891
AL0050000,BAY MINETTE                   ,8B,6,3,2,N,000088237
AL0050100,BAY MINETTE                   ,6 ,6,3,1,N,000008468
AL0050200,FAIRHOPE                      ,5 ,6,3,1,N,000018284
AL0050300,FOLEY                         ,5 ,6,3,1,N,000015044
AL0050400,GULF SHORES                   ,5 ,6,3,1,N,000010999
AL0050500,ROBERTSDALE                   ,6 ,6,3,1,N,000005320
AL0050600,LOXLEY                        ,7 ,6,3,1,N,000002063
AL0050700,SILVERHILL                    ,7 ,6,3,1,N,000000719
AL0050800,DAPHNE                        ,5 ,6,3,1,N,000020018
AL0050900,SUMMERDALE                    ,7 ,6,3,1,N,000000787
AL0051000,ELBERTA                       ,7 ,6,3,1,N,000001527
AL0051200,ORANGE BEACH                  ,6 ,6,3,1,N,000006575
AL0051300,SPANISH FORT                  ,6 ,6,3,1,N,000007873
AL0060000,CLAYTON                       ,8C,6,3,2,N,000010679
AL0060100,EUFAULA                       ,5 ,6,3,1,N,000014709
AL0060200,CLAYTON                       ,7 ,6,3,1,N,000001396
AL0060300,CLIO                          ,7 ,6,3,1,N,000002391
AL0060400,LOUISVILLE                    ,7 ,6,3,1,N,000000573
AL0060700,EUFAULA                       ,7 ,6,3,1,N,000000325
AL0070000,CENTREVILLE                   ,9C,6,3,2,N,000012275
AL0070100,CENTREVILLE                   ,6 ,6,3,1,N,000002646
AL0070200,BRENT                         ,6 ,6,3,1,N,000004361
AL0070300,WEST BLOCTON                  ,7 ,6,3,1,N,000001422
AL0070400,WOODSTOCK                     ,7 ,6,3,1,N,000001099
AL0080000,ONEONTA                       ,9B,6,3,2,N,000047421
AL0080100,ONEONTA                       ,6 ,6,3,1,N,000007317
AL0080200,BLOUNTSVILLE                  ,7 ,6,3,1,N,000002042
AL0080300,CLEVELAND                     ,7 ,6,3,1,N,000001460
AL0080400,ALTOONA                       ,7 ,6,3,1,N,000000879
AL0080500,ONEONTA                       ,7 ,6,3,1,N,000000522
AL0090000,UNION SPRINGS                 ,8D,6,3,2,N,000006222
AL0090100,UNION SPRINGS                 ,6 ,6,3,1,N,000004801
AL0100000,GREENVILLE                    ,8C,6,3,2,N,000010900
AL0100100,GREENVILLE                    ,6 ,6,3,1,N,000006961
AL0100200,GEORGIANA                     ,7 ,6,3,1,N,000001548
AL0100300,MC KENZIE                     ,7 ,6,3,1,N,000000601
AL0110000,ANNISTON                      ,9B,6,3,2,N,000053382
AL0110100,ANNISTON                      ,5 ,6,3,1,Y,000023703
AL0110200,JACKSONVILLE                  ,5 ,6,3,1,N,000010467
AL0110300,PIEDMONT                      ,6 ,6,3,1,N,000004994
AL0110400,WEAVER                        ,6 ,6,3,1,N,000002972
AL0110500,OXFORD                        ,5 ,6,3,1,Y,000018397
AL0110600,ANNISTON                      ,7 ,6,3,0,N,000000879
AL0110700,OHATCHEE                      ,7 ,6,3,1,N,000001285
AL0110800,JACKSONVILLE                  ,7 ,6,3,3,N,000000000
AL0120000,LAFAYETTE                     ,8C,6,3,2,N,000014537
AL0120100,LAFAYETTE                     ,6 ,6,3,1,N,000002875
AL0120200,LANETT                        ,6 ,6,3,1,N,000007026
AL0120400,VALLEY                        ,6 ,6,3,1,N,000009966
AL0130000,CENTRE                        ,8C,6,3,2,N,000018690
AL0130100,CENTRE                        ,6 ,6,3,1,N,000003515
AL0130200,CEDAR BLUFF                   ,7 ,6,3,1,N,000001666
AL0130300,LEESBURG                      ,7 ,6,3,1,N,000000827
AL0140000,CLANTON                       ,9B,6,3,2,N,000028335
AL0140100,CLANTON                       ,6 ,6,3,1,N,000009109
AL0140200,MAPLESVILLE                   ,7 ,6,3,1,N,000000706
AL0140300,JEMISON                       ,6 ,6,3,1,N,000003077
AL0140400,THORSBY                       ,7 ,6,3,1,N,000002148
AL0150000,BUTLER                        ,8C,6,3,2,N,000011468
AL0150100,BUTLER                        ,7 ,6,3,1,N,000001681
AL0150200,GILBERTOWN                    ,7 ,6,3,0,N,000000165
AL0150300,PENNINGTON                    ,7 ,6,3,1,N,000000319
AL0150400,SILAS                         ,7 ,6,3,1,N,000000472
AL0150500,TOXEY                         ,7 ,6,3,0,N,000000135
AL0160000,GROVE HILL                    ,8C,6,3,2,N,000014895
AL0160100,JACKSON                       ,6 ,6,3,1,N,000005112
AL0160200,THOMASVILLE                   ,6 ,6,3,1,N,000004433
AL0160300,GROVE HILL                    ,7 ,6,3,1,N,000001320
AL0160400,FULTON                        ,7 ,6,3,0,N,000000295
AL0160600,COFFEEVILLE                   ,7 ,6,3,1,N,000000340
AL0170000,ASHLAND                       ,8D,6,3,2,N,000009467
AL0170100,ASHLAND                       ,7 ,6,3,1,N,000001900
AL0170200,LINEVILLE                     ,7 ,6,3,1,N,000002333
AL0180000,HEFLIN                        ,8C,6,3,2,N,000010873
AL0180100,HEFLIN                        ,6 ,6,3,1,N,000003592
AL0180200,RANBURNE                      ,7 ,6,3,1,N,000000488
AL0190000,NEW BROCKTON                  ,8C,6,3,2,N,000017078
AL0190100,ELBA                          ,6 ,6,3,1,N,000004254
AL0190200,ENTERPRISE                    ,4 ,6,3,1,N,000026395
AL0190300,NEW BROCKTON                  ,7 ,6,3,1,N,000001258
AL0190400,KINSTON                       ,7 ,6,3,1,N,000000630
AL0190500,ENTERPRISE                    ,7 ,6,3,0,N,000000000
AL0200000,TUSCUMBIA                     ,9C,6,3,2,N,000021215
AL0200100,SHEFFIELD                     ,6 ,6,3,1,N,000009053
AL0200200,TUSCUMBIA                     ,6 ,6,3,1,N,000008490
AL0200300,MUSCLE SHOALS                 ,5 ,6,3,1,Y,000013277
AL0200400,CHEROKEE                      ,7 ,6,3,1,N,000001164
AL0200500,LEIGHTON                      ,7 ,6,3,1,N,000000832
AL0200600,RUSSELLVILLE                  ,7 ,6,3,1,N,000001056
AL0210000,EVERGREEN                     ,8D,6,3,2,N,000008920
AL0210100,EVERGREEN                     ,6 ,6,3,1,N,000003468
AL0210200,CASTLEBERRY                   ,7 ,6,3,1,N,000000549
AL0220000,ROCKFORD                      ,8D,6,3,2,N,000008666
AL0220100,GOODWATER                     ,7 ,6,3,1,N,000001476
AL0220200,ROCKFORD                      ,7 ,6,3,1,N,000000386
AL0230000,ANDALUSIA                     ,8C,6,3,2,N,000017606
AL0230100,ANDALUSIA                     ,6 ,6,3,1,N,000008946
AL0230200,OPP                           ,6 ,6,3,1,N,000006552
AL0230300,FLORALA                       ,7 ,6,3,1,N,000001878
AL0230400,GANTT                         ,7 ,6,3,1,N,000000239
AL0230500,RED LEVEL                     ,7 ,6,3,1,N,000000549
AL0230600,LOCKHART                      ,7 ,6,3,1,N,000000542
AL0230700,RIVER FALLS                   ,7 ,6,3,1,N,000000611
AL0230800,ANDALUSIA                     ,7 ,6,3,5,N,000000000
AL0240000,LUVERNE                       ,8D,6,3,2,N,000009630
AL0240100,LUVERNE                       ,6 ,6,3,1,N,000002777
AL0240200,BRANTLEY                      ,7 ,6,3,1,N,000000912
AL0240300,DOZIER                        ,7 ,6,3,1,N,000000398
AL0240400,GLENWOOD                      ,7 ,6,3,1,N,000000196
AL0250000,CULLMAN                       ,8B,6,3,2,N,000063850
AL0250100,CULLMAN                       ,5 ,6,3,1,N,000015540
AL0250200,HANCEVILLE                    ,6 ,6,3,1,N,000003531
AL0250300,GARDEN CITY                   ,7 ,6,3,0,N,000000600
AL0250400,CULLMAN                       ,7 ,6,3,0,N,000002122
AL0260000,OZARK                         ,8C,6,3,2,N,000020513
AL0260100,OZARK                         ,5 ,6,3,1,N,000014669
AL0260200,DALEVILLE                     ,6 ,6,3,1,N,000004561
AL0260300,DALEVILLE                     ,7 ,6,3,1,N,000001537
AL0260400,DOTHAN                        ,7 ,6,3,1,N,000000398
AL0260500,NEWTON                        ,7 ,6,3,1,N,000001662
AL0260600,MIDLAND CITY                  ,7 ,6,3,1,N,000001927
AL0260700,PINCKARD                      ,7 ,6,3,1,N,000000623
AL0260800,ARITON                        ,7 ,6,3,1,N,000000750
AL0260900,DALEVILLE                     ,7 ,6,3,1,N,000000496
AL0270000,SELMA                         ,8C,6,3,2,N,000023653
AL0270100,SELMA                         ,5 ,6,3,1,N,000018238
AL0280000,FORT PAYNE                    ,8B,6,3,2,N,000037917
AL0280100,FORT PAYNE                    ,5 ,6,3,1,N,000014418
AL0280200,COLLINSVILLE                  ,7 ,6,3,1,N,000002018
AL0280300,GERALDINE                     ,7 ,6,3,1,N,000000857
AL0280400,HENAGAR                       ,6 ,6,3,1,N,000002654
AL0280500,FYFFE                         ,7 ,6,3,1,N,000001002
AL0280600,MENTONE                       ,7 ,6,3,1,N,000000492
AL0280700,RAINSVILLE                    ,6 ,6,3,1,N,000005141
AL0280800,VALLEY HEAD                   ,7 ,6,3,1,N,000000556
AL0281000,CROSSVILLE                    ,7 ,6,3,1,N,000001535
AL0281100,FYFFE                         ,7 ,6,3,1,N,000001080
AL0281200,SYLVANIA                      ,7 ,6,3,1,N,000001425
AL0281300,VALLEY HEAD                   ,7 ,6,3,1,N,000000667
AL0281400,IDER                          ,7 ,6,3,1,N,000000733
AL0290000,WETUMPKA                      ,9B,6,3,2,N,000047308
AL0290100,WETUMPKA                      ,6 ,6,3,1,N,000008101
AL0290200,TALLASSEE                     ,6 ,6,3,1,N,000003687
AL0290300,ECLECTIC                      ,7 ,6,3,1,N,000001183
AL0290400,COOSADA                       ,7 ,6,3,1,N,000001731
AL0290600,MILLBROOK                     ,5 ,6,3,1,N,000017671
AL0300000,BREWTON                       ,8C,6,3,2,N,000018189
AL0300100,ATMORE                        ,5 ,6,3,1,N,000010182
AL0300200,BREWTON                       ,6 ,6,3,1,N,000005262
AL0300300,BREWTON                       ,7 ,6,3,1,N,000002491
AL0300400,FLOMATON                      ,7 ,6,3,1,N,000001547
AL0310000,GADSDEN                       ,9B,6,3,2,N,000030094
AL0310100,ATTALLA                       ,6 ,6,3,1,N,000006621
AL0310200,GADSDEN                       ,4 ,6,3,1,Y,000036835
AL0310400,GLENCOE                       ,6 ,6,3,1,N,000005379
AL0310500,RAINBOW CITY                  ,6 ,6,3,1,N,000009569
AL0310600,HOKES BLUFF                   ,6 ,6,3,1,N,000004531
AL0310700,GADSDEN                       ,6 ,6,3,1,N,000008569
AL0310800,BOAZ                          ,7 ,6,3,1,N,000002227
AL0310900,ALTOONA                       ,7 ,6,3,0,N,000000956
AL0320000,FAYETTE                       ,8C,6,3,2,N,000010753
AL0320100,FAYETTE                       ,6 ,6,3,1,N,000004676
AL0320200,BERRY                         ,7 ,6,3,1,N,000001176
AL0330000,RUSSELLVILLE                  ,8C,6,3,2,N,000017630
AL0330100,RUSSELLVILLE                  ,6 ,6,3,1,N,000009041
AL0330200,PHIL CAMPBELL                 ,7 ,6,3,1,N,000001061
AL0330300,RED BAY                       ,6 ,6,3,1,N,000003338
AL0330400,VINA                          ,7 ,6,3,0,N,000000422
AL0330500,HODGES                        ,7 ,6,3,1,N,000000286
AL0340000,GENEVA                        ,9C,6,3,2,N,000015160
AL0340100,GENEVA                        ,6 ,6,3,1,N,000004488
AL0340200,SAMSON                        ,7 ,6,3,1,N,000002039
AL0340300,HARTFORD                      ,7 ,6,3,1,N,000002447
AL0340400,SLOCOMB                       ,7 ,6,3,1,N,000002065
AL0340500,COFFEE SPRINGS                ,7 ,6,3,0,N,000000259
AL0350000,EUTAW                         ,9D,6,3,2,N,000005396
AL0350100,EUTAW                         ,6 ,6,3,1,N,000002833
AL0350200,FORKLAND                      ,7 ,6,3,1,N,000000574
AL0360000,GREENSBORO                    ,9C,6,3,2,N,000013389
AL0360100,GREENSBORO                    ,6 ,6,3,1,N,000002529
AL0360200,MOUNDVILLE                    ,6 ,6,3,1,N,000002186
AL0370000,ABBEVILLE                     ,9D,6,3,2,N,000009256
AL0370100,ABBEVILLE                     ,6 ,6,3,1,N,000002950
AL0370200,HEADLAND                      ,6 ,6,3,1,N,000004061
AL0370300,NEWVILLE                      ,7 ,6,3,1,N,000000547
AL0380000,DOTHAN                        ,9C,6,3,2,N,000024384
AL0380100,DOTHAN                        ,3 ,6,3,1,Y,000068029
AL0380200,ASHFORD                       ,7 ,6,3,1,N,000002146
AL0380300,GORDON                        ,7 ,6,3,0,N,000000431
AL0380400,COLUMBIA                      ,7 ,6,3,1,N,000000866
AL0380500,COTTONWOOD                    ,7 ,6,3,1,N,000001231
AL0380600,KINSEY                        ,7 ,6,3,1,N,000002058
AL0380800,DOTHAN                        ,7 ,6,3,3,N,000000000
AL0380900,TAYLOR                        ,7 ,6,3,1,N,000002048
AL0381000,WEBB                          ,7 ,6,3,1,N,000001417
AL0390000,SCOTTSBORO                    ,8B,6,3,2,N,000029535
AL0390100,SCOTTSBORO                    ,5 ,6,3,1,N,000015018
AL0390200,BRIDGEPORT                    ,6 ,6,3,1,N,000002616
AL0390300,STEVENSON                     ,7 ,6,3,1,N,000002017
AL0390400,HOLLYWOOD                     ,7 ,6,3,1,N,000000923
AL0390500,PISGAH                        ,7 ,6,3,1,N,000000693
AL0390600,DUTTON                        ,7 ,6,3,0,N,000000305
AL0390700,SECTION                       ,7 ,6,3,1,N,000000757
AL0390800,WOODVILLE                     ,7 ,6,3,1,N,000000748
AL0390900,SCOTTSBORO                    ,7 ,6,3,1,N,000000883
AL0400000,VERNON                        ,8D,6,3,2,N,000009355
AL0400100,SULLIGENT                     ,7 ,6,3,1,N,000001949
AL0400200,VERNON                        ,7 ,6,3,1,N,000001863
AL0400300,KENNEDY                       ,7 ,6,3,0,N,000000489
AL0400400,MILLPORT                      ,7 ,6,3,1,N,000000998
AL0410000,FLORENCE                      ,9B,6,3,2,N,000047797
AL0410100,FLORENCE                      ,4 ,6,3,1,Y,000038643
AL0410200,WATERLOO                      ,7 ,6,3,0,N,000000214
AL0410300,ANDERSON                      ,7 ,6,3,1,N,000000358
AL0410400,FLORENCE                      ,7 ,6,3,1,N,000000538
AL0410500,LEXINGTON                     ,7 ,6,3,1,N,000000852
AL0410600,ROGERSVILLE                   ,7 ,6,3,1,N,000001219
AL0410700,KILLEN                        ,7 ,6,3,1,N,000001154
AL0410800,FLORENCE                      ,7 ,6,3,3,N,000000000
AL0420000,MOULTON                       ,9B,6,3,2,N,000027698
AL0420100,MOULTON                       ,6 ,6,3,1,N,000003259
AL0420200,TOWN CREEK                    ,7 ,6,3,1,N,000001213
AL0420300,COURTLAND                     ,7 ,6,3,1,N,000000767
AL0420400,HILLSBORO                     ,7 ,6,3,1,N,000000593
AL0420500,NORTH COURTLAND               ,7 ,6,3,1,N,000000805
AL0430000,OPELIKA                       ,9B,6,3,2,N,000048117
AL0430100,AUBURN                        ,3 ,6,3,1,Y,000059651
AL0430200,OPELIKA                       ,4 ,6,3,1,Y,000028815
AL0430300,AUBURN                        ,7 ,6,3,0,N,000000000
AL0440000,ATHENS                        ,9B,6,3,2,N,000051506
AL0440100,ATHENS                        ,5 ,6,3,1,N,000024989
AL0440200,ARDMORE                       ,7 ,6,3,1,N,000001328
AL0440300,ELKMONT                       ,7 ,6,3,0,N,000000568
AL0450000,HAYNEVILLE                    ,9D,6,3,2,N,000009038
AL0450100,FORT DEPOSIT                  ,7 ,6,3,1,N,000001154
AL0450200,HAYNEVILLE                    ,7 ,6,3,1,N,000001090
AL0450400,HAYNEVILLE                    ,7 ,6,3,1,N,000001006
AL0450700,HAYNEVILLE                    ,7 ,6,3,5,N,000000000
AL0460000,TUSKEGEE                      ,8D,6,3,2,N,000009532
AL0460100,TUSKEGEE                      ,5 ,6,3,1,N,000011065
AL0460200,NOTASULGA                     ,7 ,6,3,1,N,000000796
AL0460600,SHORTER                       ,7 ,6,3,1,N,000000372
AL0470000,HUNTSVILLE                    ,9A,6,3,2,N,000107851
AL0470100,HUNTSVILLE                    ,2 ,6,3,1,Y,000181637
AL0470200,MADISON                       ,4 ,6,3,1,N,000040572
AL0470300,GURLEY                        ,7 ,6,3,1,N,000000885
AL0470400,NEW HOPE                      ,6 ,6,3,1,N,000002901
AL0470500,OWENS CROSS ROADS             ,7 ,6,3,1,N,000001814
AL0470600,MADISON                       ,7 ,6,3,1,N,000000510
AL0470700,HUNTSVILLE                    ,7 ,6,3,3,N,000000000
AL0470800,NORMAL                        ,7 ,6,3,3,N,000000000
AL0470900,HUNTSVILLE                    ,7 ,6,3,5,N,000000000
AL0471100,HUNTSVILLE                    ,7 ,6,3,5,N,000000000
AL0480000,LINDEN                        ,8C,6,3,2,N,000011307
AL0480100,DEMOPOLIS                     ,6 ,6,3,1,N,000007312
AL0480200,LINDEN                        ,7 ,6,3,1,N,000002225
AL0480300,THOMASTON                     ,7 ,6,3,0,N,000000362
AL0480400,FAUNSDALE                     ,7 ,6,3,0,N,000000083
AL0480500,MYRTLEWOOD                    ,7 ,6,3,1,N,000000129
AL0490000,HAMILTON                      ,8C,6,3,2,N,000013534
AL0490100,HAMILTON                      ,6 ,6,3,1,N,000006324
AL0490200,WINFIELD                      ,6 ,6,3,1,N,000003758
AL0490300,GUIN                          ,7 ,6,3,1,N,000002146
AL0490400,HACKLEBURG                    ,7 ,6,3,1,N,000001432
AL0490500,BRILLIANT                     ,7 ,6,3,1,N,000000943
AL0490600,HAMILTON                      ,7 ,6,3,0,N,000000000
AL0490700,BEAR CREEK                    ,7 ,6,3,1,N,000000993
AL0500000,GUNTERSVILLE                  ,8B,6,3,2,N,000045024
AL0500100,ALBERTVILLE                   ,5 ,6,3,1,N,000020588
AL0500200,GUNTERSVILLE                  ,6 ,6,3,1,N,000008775
AL0500300,ARAB                          ,6 ,6,3,1,N,000008417
AL0500400,BOAZ                          ,6 ,6,3,1,N,000007881
AL0500500,GRANT                         ,7 ,6,3,1,N,000000732
AL0500600,DOUGLAS                       ,7 ,6,3,1,N,000000643
AL0500800,GUNTERSVILLE                  ,8E,6,3,5,N,000000000
AL0510000,MONROEVILLE                   ,8C,6,3,2,N,000013796
AL0510100,MONROEVILLE                   ,6 ,6,3,1,N,000006285
AL0510200,FRISCO CITY                   ,7 ,6,3,1,N,000001331
AL0510300,BEATRICE                      ,7 ,6,3,1,N,000000384
AL0510400,EXCEL                         ,7 ,6,3,1,N,000000609
AL0520000,DECATUR                       ,9B,6,3,2,N,000040799
AL0520100,DECATUR                       ,3 ,6,3,1,Y,000056872
AL0520200,HARTSELLE                     ,5 ,6,3,1,N,000014258
AL0520400,FALKVILLE                     ,7 ,6,3,1,N,000001229
AL0520500,DECATUR                       ,7 ,6,3,0,N,000000000
AL0520600,SOMERVILLE                    ,7 ,6,3,1,N,000000662
AL0520700,TRINITY                       ,7 ,6,3,1,N,000002079
AL0520900,DECATUR                       ,6 ,6,3,1,N,000003072
AL0521100,DECATUR                       ,7 ,6,3,3,N,000000000
AL0530000,MARION                        ,8D,6,3,2,N,000005792
AL0530100,MARION                        ,6 ,6,3,1,N,000003291
AL0530200,UNIONTOWN                     ,7 ,6,3,1,N,000001522
AL0540000,CARROLLTON                    ,8C,6,3,2,N,000011995
AL0540100,ALICEVILLE                    ,7 ,6,3,1,N,000002423
AL0540200,GORDO                         ,7 ,6,3,1,N,000001520
AL0540300,REFORM                        ,7 ,6,3,1,N,000001751
AL0540400,CARROLLTON                    ,7 ,6,3,1,N,000000911
AL0540500,CARROLTON                     ,7 ,6,3,1,N,000000626
AL0540700,REFORM                        ,7 ,6,3,5,N,000000000
AL0550000,TROY                          ,8C,6,3,2,N,000013141
AL0550100,TROY                          ,5 ,6,3,1,N,000015395
AL0550200,BRUNDIDGE                     ,7 ,6,3,1,N,000002271
AL0550300,TROY                          ,7 ,6,3,3,N,000000000
AL0560000,WEDOWEE                       ,8C,6,3,2,N,000014605
AL0560100,ROANOKE                       ,6 ,6,3,1,N,000006716
AL0560200,WADLEY                        ,7 ,6,3,1,N,000000651
AL0560300,WEDOWEE                       ,7 ,6,3,1,N,000000823
AL0570000,PHENIX CITY                   ,9C,6,3,2,N,000021937
AL0570100,PHENIX CITY                   ,4 ,6,3,1,N,000028934
AL0570200,HURTSBORO                     ,7 ,6,3,1,N,000000546
AL0580000,ASHVILLE                      ,9B,6,3,2,N,000035733
AL0580100,PELL CITY                     ,5 ,6,3,1,N,000013637
AL0580200,ASHVILLE                      ,6 ,6,3,1,N,000002708
AL0580300,RAGLAND                       ,7 ,6,3,1,N,000002232
AL0580400,SPRINGVILLE                   ,6 ,6,3,1,N,000003906
AL0580500,ODENVILLE                     ,6 ,6,3,1,N,000002968
AL0580600,MOODY                         ,5 ,6,3,1,N,000014726
AL0580700,RIVERSIDE                     ,7 ,6,3,1,N,000002146
AL0580800,MARGARET                      ,7 ,6,3,1,N,000001313
AL0580900,STEELE                        ,7 ,6,3,1,N,000001273
AL0581000,BRANCHVILLE                   ,7 ,6,3,0,N,000001040
AL0581200,TRUSSVILLE                    ,7 ,6,3,1,N,000001913
AL0590000,COLUMBIANA                    ,9B,6,3,2,N,000082514
AL0590100,CALERA                        ,5 ,6,3,1,N,000012110
AL0590200,COLUMBIANA                    ,6 ,6,3,1,N,000004210
AL0590300,MONTEVALLO                    ,6 ,6,3,1,N,000006657
AL0590400,ALABASTER                     ,4 ,6,3,1,N,000030781
AL0590500,VINCENT                       ,7 ,6,3,0,N,000002052
AL0590600,PELHAM                        ,5 ,6,3,1,N,000022777
AL0590700,HELENA                        ,5 ,6,3,1,N,000015596
AL0590800,WILTON                        ,7 ,6,3,1,N,000000689
AL0590900,HARPERSVILLE                  ,7 ,6,3,1,N,000001869
AL0591000,WILSONVILLE                   ,7 ,6,3,0,N,000001897
AL0591100,MONTEVALLO                    ,7 ,6,3,3,N,000000000
AL0600000,LIVINGSTON                    ,8D,6,3,2,N,000007277
AL0600100,YORK                          ,7 ,6,3,1,N,000002466
AL0600200,LIVINGSTON                    ,6 ,6,3,1,N,000002869
AL0600300,CUBA                          ,7 ,6,3,0,N,000000304
AL0600400,EPES                          ,7 ,6,3,1,N,000000179
AL0600500,LIVINGSTON                    ,7 ,6,3,3,N,000000000
AL0610000,TALLADEGA                     ,8B,6,3,2,N,000036941
AL0610100,SYLACAUGA                     ,5 ,6,3,1,N,000013159
AL0610200,TALLADEGA                     ,5 ,6,3,1,N,000016826
AL0610300,CHILDERSBURG                  ,6 ,6,3,1,N,000004967
AL0610400,LINCOLN                       ,6 ,6,3,1,N,000006279
AL0610500,TALLADEGA                     ,7 ,6,3,0,N,000000278
AL0610600,TALLADEGA                     ,7 ,6,3,0,N,000000000
AL0620000,DADEVILLE                     ,8C,6,3,2,N,000018081
AL0620100,ALEXANDER CITY                ,5 ,6,3,1,N,000015229
AL0620200,DADEVILLE                     ,6 ,6,3,1,N,000003265
AL0620300,CAMP HILL                     ,7 ,6,3,1,N,000001219
AL0620400,EAST TALLASSEE                ,7 ,6,3,0,N,000000000
AL0620500,DAVISTON                      ,7 ,6,3,1,N,000000262
AL0620600,DAVISTON                      ,7 ,6,3,1,N,000000843
AL0620700,JACKSONS GAP                  ,7 ,6,3,1,N,000000773
AL0630000,TUSCALOOSA                    ,9B,6,3,2,N,000063846
AL0630100,TUSCALOOSA                    ,3 ,6,3,1,Y,000095570
AL0630200,NORTHPORT                     ,5 ,6,3,1,N,000024019
AL0630300,TUSCALOOSA                    ,7 ,6,3,3,N,000000000
AL0630500,TUSCALOOSA                    ,7 ,6,3,0,N,000000000
AL0630700,VANCE                         ,7 ,6,3,1,N,000001154
AL0631100,MC CALLA                      ,6 ,6,3,1,N,000002630
AL0640000,JASPER                        ,9B,6,3,2,N,000043001
AL0640100,JASPER                        ,5 ,6,3,1,N,000014138
AL0640200,CARBON HILL                   ,7 ,6,3,1,N,000002040
