agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
MI5255900,MARQUETTE                     ,5 ,3,2,1,N,000021524
MI5260900,NEGAUNEE                      ,6 ,3,2,1,N,000004626
MI5262300,MARQUETTE                     ,7 ,3,2,3,N,000000000
MI5269700,REPUBLIC                      ,7 ,3,2,0,N,000001075
MI5284100,GWINN                         ,6 ,3,2,1,N,000006238
MI5286100,MARQUETTE TOWNSHIP            ,6 ,3,2,0,N,000003969
MI5288900,PALMER                        ,7 ,3,2,0,N,000000901
MI5290500,ISHPEMING                     ,6 ,3,2,1,N,000003558
MI5290700,NATIONAL MINE                 ,7 ,3,2,0,N,000001022
MI5291400,NEGAUNEE                      ,6 ,3,2,0,N,000003133
MI5292100,GWINNN                        ,7 ,3,2,0,N,000000000
MI5305300,GRAND RAPIDS                  ,8D,3,2,4,N,000000000
MI5315300,LUDINGTON                     ,8C,3,2,2,N,000019356
MI5354000,LUDINGTON                     ,6 ,3,2,1,N,000008030
MI5373700,SCOTTVILLE                    ,7 ,3,2,1,N,000001214
MI5405400,GRAND RAPIDS                  ,8D,3,2,4,N,000000000
MI5415400,BIG RAPIDS                    ,8B,3,2,2,N,000032321
MI5423800,BARRYTON                      ,7 ,3,2,1,N,000000360
MI5425600,BIG RAPIDS                    ,5 ,3,2,1,N,000010537
MI5486400,BIG RAPIDS                    ,7 ,3,2,3,N,000000000
MI5505500,STEPHENSON                    ,8D,3,2,4,N,000000000
MI5515500,MENOMINEE                     ,8C,3,2,2,N,000015294
MI5557500,MENOMINEE                     ,6 ,3,2,1,N,000008473
MI5576300,STEPHENSON                    ,7 ,3,2,1,N,000000854
MI5596800,WILSON                        ,7 ,3,2,7,N,000000000
MI5605600,SAGINAW                       ,9D,3,2,4,N,000000000
MI5615600,MIDLAND                       ,9B,3,2,2,N,000040732
MI5632300,COLEMAN                       ,7 ,3,2,1,N,000001221
MI5658300,MIDLAND                       ,4 ,3,2,1,Y,000042106
MI5673100,SANFORD                       ,7 ,3,2,0,N,000000853
MI5690900,MIDLAND                       ,7 ,3,2,0,N,000002270
MI5705700,ROCKFORD                      ,8D,3,2,4,N,000000000
MI5715700,LAKE CITY                     ,8C,3,2,2,N,000015123
MI5751300,LAKE CITY                     ,7 ,3,2,0,N,000000855
MI5756800,RICHLAND TOWNSHIP             ,7 ,3,2,0,N,000001523
MI5805800,MONROE                        ,9D,3,2,4,N,000000000
MI5815800,MONROE                        ,9A,3,2,2,N,000114032
MI5828700,CARLETON                      ,7 ,3,2,1,N,000002342
MI5835700,DUNDEE                        ,6 ,3,2,1,N,000003910
MI5838100,ERIE                          ,6 ,3,2,1,N,000004435
MI5838400,NEWPORT                       ,7 ,3,2,0,N,000000411
MI5854100,LUNA PIER                     ,7 ,3,2,1,N,000001394
MI5859000,MONROE                        ,5 ,3,2,1,Y,000020327
MI5866100,PETERSBURG                    ,7 ,3,2,0,N,000001126
MI5875000,SOUTH ROCKWOOD                ,7 ,3,2,1,N,000001651
MI5905900,LAKEVIEW                      ,9D,3,2,4,N,000000000
MI5915900,STANTON                       ,9B,3,2,2,N,000046849
MI5929100,CARSON CITY                   ,7 ,3,2,1,N,000001090
MI5933700,CRYSTAL                       ,6 ,3,2,0,N,000002684
MI5937100,EDMORE                        ,7 ,3,2,1,N,000001346
MI5937300,EDMORE                        ,7 ,3,2,1,N,000001192
MI5944200,GREENVILLE                    ,6 ,3,2,1,N,000008449
MI5948100,HOWARD CITY                   ,7 ,3,2,1,N,000001778
MI5951700,LAKEVIEW                      ,7 ,3,2,1,N,000001006
MI5966400,SAND LAKE                     ,6 ,3,2,0,N,000003037
MI5966500,PIERSON                       ,7 ,3,2,0,N,000000173
MI5974200,SHERIDAN                      ,7 ,3,2,0,N,000000653
MI5976100,STANTON                       ,7 ,3,2,1,N,000001411
MI6006000,ATLANTA                       ,8D,3,2,4,N,000000000
MI6016000,ATLANTA                       ,8D,3,2,2,N,000009255
MI6020600,LEWISTON                      ,7 ,3,2,0,N,000002397
MI6047200,ATLANTA                       ,7 ,3,2,0,N,000000664
MI6106100,GRAND RAPIDS                  ,9D,3,2,4,N,000000000
MI6116100,MUSKEGON                      ,9B,3,2,2,N,000067594
MI6129400,CASNOVIA                      ,7 ,3,2,0,N,000000183
MI6134000,NORTH MUSKEGON                ,6 ,3,2,0,N,000008001
MI6137300,MUSKEGON                      ,6 ,3,2,0,N,000009793
MI6141200,FRUITPORT                     ,7 ,3,2,1,N,000001104
MI6159100,MONTAGUE                      ,7 ,3,2,1,N,000002360
MI6160300,MUSKEGON                      ,4 ,3,2,1,Y,000036964
MI6160400,MUSKEGON HEIGHTS              ,5 ,3,2,1,N,000010826
MI6160500,MUSKEGON                      ,5 ,3,2,1,N,000017767
MI6162200,NORTH MUSKEGON                ,6 ,3,2,1,N,000003786
MI6162500,NORTON SHORES                 ,5 ,3,2,1,N,000024005
MI6171000,MUSKEGON                      ,6 ,3,2,1,N,000003830
MI6182400,WHITEHALL                     ,6 ,3,2,1,N,000002697
MI6185400,TWIN LAKE                     ,7 ,3,2,0,N,000001283
MI6192300,MUSKEGON                      ,7 ,3,2,0,N,000000000
MI6206200,NEWAYGO                       ,8D,3,2,4,N,000000000
MI6216200,WHITE CLOUD                   ,8B,3,2,2,N,000039329
MI6243800,GRANT                         ,7 ,3,2,1,N,000000888
MI6261600,NEWAYGO                       ,7 ,3,2,1,N,000001965
MI6282000,WHITE CLOUD                   ,7 ,3,2,1,N,000001385
MI6284200,FREMONT                       ,6 ,3,2,1,N,000004043
MI6306300,OAK PARK                      ,9D,3,2,4,N,000000000
MI6316300,PONTIAC                       ,9A,3,2,2,N,000372196
MI6325100,BERKLEY                       ,5 ,3,2,1,N,000015323
MI6325500,BEVERLY HILLS                 ,5 ,3,2,1,N,000010493
MI6325900,BIRMINGHAM                    ,5 ,3,2,1,N,000020606
MI6326100,BLOOMFIELD HILLS              ,6 ,3,2,1,N,000003987
MI6326200,BLOOMFIELD                    ,4 ,3,2,1,N,000042112
MI6328500,MILFORD                       ,7 ,3,2,0,N,000000000
MI6331400,CLARKSTON                     ,4 ,3,2,0,N,000035991
MI6331500,CLARKSTON                     ,7 ,3,2,0,N,000000917
MI6331600,CLAWSON                       ,5 ,3,2,1,N,000012103
MI6338800,FARMINGTON                    ,5 ,3,2,1,N,000010603
MI6338900,FARMINGTON HILLS              ,3 ,3,2,1,Y,000081682
MI6339400,FERNDALE                      ,5 ,3,2,1,N,000020346
MI6340800,FRANKLIN                      ,6 ,3,2,1,N,000003235
MI6346500,HAZEL PARK                    ,5 ,3,2,1,N,000016668
MI6347500,HOLLY                         ,6 ,3,2,1,N,000006218
MI6348700,HUNTINGTON WOODS              ,6 ,3,2,1,N,000006385
MI6350300,KEEGO HARBOR                  ,6 ,3,2,1,N,000003034
MI6350400,MILFORD                       ,7 ,3,2,5,N,000000000
MI6351100,LAKE ANGELUS                  ,7 ,3,2,1,N,000000299
MI6351600,LAKE ORION                    ,6 ,3,2,1,N,000003085
MI6352100,LATHRUP VILLAGE               ,6 ,3,2,1,N,000004166
MI6352500,LEONARD                       ,6 ,3,2,0,N,000006515
MI6354700,MADISON HEIGHTS               ,4 ,3,2,1,N,000030358
MI6358500,MILFORD                       ,5 ,3,2,1,N,000016470
MI6362700,NOVI                          ,3 ,3,2,1,Y,000058654
MI6362800,OAK PARK                      ,4 ,3,2,1,N,000029971
MI6363600,ORCHARD LAKE                  ,7 ,3,2,1,N,000002426
MI6363800,ORTONVILLE                    ,5 ,3,2,0,N,000015533
MI6364600,OXFORD                        ,6 ,3,2,1,N,000003526
MI6367100,PLEASANT RIDGE                ,6 ,3,2,1,N,000002580
MI6367300,PONTIAC                       ,3 ,3,2,0,N,000059985
MI6370200,ROCHESTER                     ,5 ,3,2,1,N,000013057
MI6371400,ROYAL OAK                     ,3 ,3,2,1,N,000059377
MI6371500,FERNDALE                      ,7 ,3,2,0,N,000002451
MI6374800,SOUTH LYON                    ,5 ,3,2,1,N,000011698
MI6375100,SOUTHFIELD                    ,3 ,3,2,1,Y,000073321
MI6377300,SYLVAN LAKE                   ,7 ,3,2,1,N,000001761
MI6378400,TROY                          ,3 ,3,2,1,Y,000083279
MI6380400,WALLED LAKE                   ,6 ,3,2,1,N,000007158
MI6380800,WATERFORD                     ,3 ,3,2,1,N,000073308
MI6381500,WEST BLOOMFIELD               ,3 ,3,2,1,N,000066222
MI6382100,WHITE LAKE                    ,4 ,3,2,1,N,000030940
MI6382700,WIXOM                         ,5 ,3,2,1,N,000013804
MI6382900,WOLVERINE LAKE                ,6 ,3,2,1,N,000004405
MI6385100,AUBURN HILLS                  ,5 ,3,2,1,N,000021859
MI6388800,ROCHESTER                     ,7 ,3,2,3,N,000000000
MI6392000,PONTIAC                       ,7 ,3,2,0,N,000000000
MI6392700,AUBURN HILLS                  ,7 ,3,2,3,N,000000000
MI6406400,HART                          ,8D,3,2,4,N,000000000
MI6416400,HART                          ,8C,3,2,2,N,000019720
MI6425000,HART                          ,7 ,3,2,0,N,000001428
MI6446200,HART                          ,7 ,3,2,1,N,000002108
MI6446900,HESPERIA                      ,7 ,3,2,1,N,000000611
MI6461200,NEW ERA                       ,7 ,3,2,1,N,000000450
MI6465600,PENTWATER                     ,7 ,3,2,1,N,000000850
MI6473900,SHELBY                        ,7 ,3,2,1,N,000002039
MI6489600,ROTHBURY                      ,7 ,3,2,1,N,000000422
MI6506500,WEST BRANCH                   ,8D,3,2,4,N,000000000
MI6516500,WEST BRANCH                   ,8C,3,2,2,N,000018427
MI6547200,LUPTON                        ,7 ,3,2,0,N,000001327
MI6558600,PRESCOTT                      ,6 ,3,2,0,N,000004168
MI6571200,ROSE CITY                     ,7 ,3,2,1,N,000000637
MI6581600,WEST BRANCH                   ,7 ,3,2,1,N,000002089
MI6606600,MARQUETTE                     ,8D,3,2,4,N,000000000
MI6616600,ONTONAGON                     ,8D,3,2,2,N,000006227
MI6663500,ONTONAGON                     ,7 ,3,2,0,N,000001375
MI6706700,REED CITY                     ,8D,3,2,4,N,000000000
MI6716700,REED CITY                     ,8C,3,2,2,N,000018927
MI6738500,EVART                         ,7 ,3,2,1,N,000001887
MI6752700,LE ROY                        ,7 ,3,2,0,N,000000256
MI6755700,MARION                        ,7 ,3,2,0,N,000000861
MI6769400,REED CITY                     ,7 ,3,2,1,N,000002403
MI6806800,MIO                           ,8D,3,2,4,N,000000000
MI6816800,MIO                           ,8D,3,2,2,N,000008329
MI6906900,GAYLORD                       ,8D,3,2,4,N,000000000
MI6916900,GAYLORD                       ,8C,3,2,2,N,000020509
MI6942100,GAYLORD                       ,6 ,3,2,1,N,000003635
MI6979400,VANDERBILT                    ,7 ,3,2,0,N,000000558
MI7007000,GRAND HAVEN                   ,9D,3,2,4,N,000000000
MI7017000,WEST OLIVE                    ,9A,3,2,2,N,000231946
MI7033000,COOPERSVILLE                  ,6 ,3,2,0,N,000004322
MI7039500,FERRYSBURG                    ,6 ,3,2,0,N,000002973
MI7043200,GRAND HAVEN                   ,5 ,3,2,1,N,000011020
MI7047400,HOLLAND                       ,4 ,3,2,1,N,000026555
MI7048600,HUDSONVILLE                   ,6 ,3,2,0,N,000007300
MI7075600,SPRING LAKE                   ,6 ,3,2,0,N,000005390
MI7083700,ZEELAND                       ,6 ,3,2,1,N,000005630
MI7088300,ALLENDALE                     ,7 ,3,2,3,N,000000000
MI7094900,HOLLAND                       ,7 ,3,2,0,N,000000000
MI7107100,WILLAMSBURG                   ,8D,3,2,4,N,000000000
MI7117100,ROGERS CITY                   ,8C,3,2,2,N,000010264
MI7158600,MILLERSBURG                   ,7 ,3,2,0,N,000000195
MI7163200,ONAWAY                        ,7 ,3,2,0,N,000000854
MI7168000,POSEN                         ,7 ,3,2,0,N,000000229
MI7170600,ROGERS CITY                   ,6 ,3,2,1,N,000002751
MI7207200,WILLAMSBURG                   ,8D,3,2,4,N,000000000
MI7217200,ROSCOMMON                     ,8C,3,2,2,N,000011934
MI7235500,PRUDENVILLE                   ,6 ,3,2,1,N,000005404
MI7250500,ROSCOMMON                     ,7 ,3,2,3,N,000000000
MI7254200,HIGGINS LAKE                  ,7 ,3,2,0,N,000001348
MI7271100,ROSCOMMON                     ,7 ,3,2,0,N,000001056
MI7290100,SAINT HELEN                   ,6 ,3,2,1,N,000003652
MI7292500,HOUGHTON LAKE                 ,6 ,3,2,0,N,000004293
MI7294600,ROSCOMMON                     ,6 ,3,2,1,N,000002938
MI7307300,SAGINAW                       ,9D,3,2,4,N,000000000
MI7317300,SAGINAW                       ,9B,3,2,2,N,000041110
MI7325800,BIRCH RUN                     ,7 ,3,2,1,N,000001500
MI7328800,SAGINAW                       ,6 ,3,2,1,N,000005927
MI7331100,CHESANING                     ,7 ,3,2,1,N,000002325
MI7340600,FRANKENMUTH                   ,6 ,3,2,1,N,000004883
MI7346600,HEMLOCK                       ,6 ,3,2,1,N,000004040
MI7355200,SAGINAW                       ,6 ,3,2,0,N,000002607
MI7357600,MERRILL                       ,7 ,3,2,0,N,000000755
MI7362900,OAKLEY                        ,7 ,3,2,0,N,000000276
MI7371700,SAGINAW                       ,3 ,3,2,1,Y,000050030
MI7371800,SAGINAW                       ,4 ,3,2,1,N,000040228
MI7371900,UNIVERSITY CENTER             ,7 ,3,2,3,N,000000000
MI7372000,SAINT CHARLES                 ,7 ,3,2,1,N,000001990
MI7377800,FREELAND                      ,6 ,3,2,1,N,000009835
MI7383800,SAGINAW                       ,7 ,3,2,1,N,000001608
MI7384000,FREELAND                      ,7 ,3,2,0,N,000000000
MI7385600,SAGINAW                       ,6 ,3,2,1,N,000008348
MI7386300,BRIDGEPORT                    ,5 ,3,2,1,N,000010247
MI7387200,CHESANING                     ,7 ,3,2,0,N,000002214
MI7387900,BURT                          ,6 ,3,2,0,N,000004408
MI7388700,SAGINAW                       ,7 ,3,2,1,N,000002091
MI7389400,SAGINAW                       ,5 ,3,2,1,N,000011718
MI7391300,OAKLEY                        ,7 ,3,2,0,N,000002225
MI7392900,BURT                          ,7 ,3,2,0,N,000002096
MI7407400,NORTHVILLE                    ,9D,3,2,4,N,000000000
MI7417400,PORT HURON                    ,9B,3,2,2,N,000098536
MI7420900,ALGONAC                       ,6 ,3,2,0,N,000004052
MI7428600,CAPAC                         ,7 ,3,2,1,N,000001856
MI7455600,MARINE CITY                   ,6 ,3,2,1,N,000004164
MI7456200,MARYSVILLE                    ,6 ,3,2,1,N,000009790
MI7457300,MEMPHIS                       ,7 ,3,2,1,N,000000831
MI7467600,PORT HURON                    ,4 ,3,2,1,N,000029145
MI7472100,SAINT CLAIR                   ,6 ,3,2,1,N,000005401
MI7483500,YALE                          ,7 ,3,2,1,N,000001916
MI7486700,ALGONAC                       ,6 ,3,2,1,N,000008895
MI7487400,SAINT CLAIR                   ,6 ,3,2,0,N,000003489
MI7487500,FAIR HAVEN                    ,6 ,3,2,0,N,000004980
MI7507500,CENTREVILLE                   ,8D,3,2,4,N,000000000
MI7517500,CENTREVILLE                   ,8B,3,2,2,N,000034453
MI7527900,BURR OAK                      ,7 ,3,2,1,N,000000824
MI7530500,CENTREVILLE                   ,7 ,3,2,1,N,000001415
MI7532500,COLON                         ,7 ,3,2,1,N,000001164
MI7532900,CONSTANTINE                   ,7 ,3,2,1,N,000002053
MI7576800,STURGIS                       ,5 ,3,2,1,N,000010913
MI7578000,THREE RIVERS                  ,6 ,3,2,1,N,000007743
MI7582200,WHITE PIGEON                  ,7 ,3,2,1,N,000001513
MI7591900,MENDON                        ,7 ,3,2,1,N,000000864
MI7607600,SANDUSKY                      ,8D,3,2,4,N,000000000
MI7617600,SANDUSKY                      ,8B,3,2,2,N,000030382
MI7627400,BROWN CITY                    ,7 ,3,2,1,N,000001266
MI7629200,CARSONVILLE                   ,7 ,3,2,0,N,000000511
MI7633600,CROSWELL                      ,7 ,3,2,1,N,000002351
MI7634600,DECKERVILLE                   ,7 ,3,2,1,N,000000804
MI7653000,LEXINGTON                     ,7 ,3,2,1,N,000001125
MI7655800,MARLETTE                      ,7 ,3,2,1,N,000001805
MI7657100,MELVIN                        ,7 ,3,2,0,N,000000175
MI7658800,MINDEN CITY                   ,7 ,3,2,0,N,000000192
MI7665300,PECK                          ,7 ,3,2,1,N,000000611
MI7667700,PORT SANILAC                  ,7 ,3,2,1,N,000000605
MI7673000,SANDUSKY                      ,6 ,3,2,1,N,000002609
MI7707700,MANISTIQUE                    ,8D,3,2,4,N,000000000
MI7717700,MANISTIQUE                    ,8D,3,2,2,N,000005208
MI7755100,MANISTIQUE                    ,6 ,3,2,1,N,000002989
MI7807800,CORUNNA                       ,8D,3,2,4,N,000000000
MI7817800,CORUNNA                       ,8B,3,2,2,N,000040043
MI7823000,BANCROFT                      ,7 ,3,2,1,N,000000525
MI7828000,BYRON                         ,7 ,3,2,1,N,000000561
MI7828300,OWOSSO                        ,6 ,3,2,0,N,000004352
MI7833500,CORUNNA                       ,6 ,3,2,1,N,000003401
MI7835800,DURAND                        ,6 ,3,2,1,N,000003341
MI7851000,LAINGSBURG                    ,7 ,3,2,1,N,000001258
MI7852600,LENNON                        ,7 ,3,2,1,N,000000410
MI7859600,MORRICE                       ,7 ,3,2,1,N,000000890
MI7861400,NEW LOTHROP                   ,7 ,3,2,1,N,000000561
MI7864500,OWOSSO                        ,5 ,3,2,1,N,000014685
MI7866000,PERRY                         ,7 ,3,2,1,N,000002093
MI7879700,VERNON                        ,7 ,3,2,1,N,000000759
MI7907900,CARO                          ,8D,3,2,4,N,000000000
MI7917900,CARO                          ,8B,3,2,2,N,000039812
MI7920400,AKRON                         ,7 ,3,2,1,N,000000395
MI7922200,MILLINGTON                    ,6 ,3,2,0,N,000002967
MI7929000,CARO                          ,6 ,3,2,1,N,000004116
MI7929600,CASS CITY                     ,7 ,3,2,1,N,000002359
MI7938600,FAIRGROVE                     ,7 ,3,2,0,N,000000544
MI7941500,GAGETOWN                      ,7 ,3,2,1,N,000000372
MI7950900,KINGSTON                      ,7 ,3,2,1,N,000000431
MI7956600,MAYVILLE                      ,7 ,3,2,1,N,000000925
MI7958700,MILLINGTON                    ,7 ,3,2,1,N,000001042
MI7969500,REESE                         ,7 ,3,2,1,N,000001394
MI7979100,UNIONVILLE                    ,7 ,3,2,1,N,000000491
MI7979500,VASSAR                        ,6 ,3,2,1,N,000002625
MI7980700,FOSTORIA                      ,7 ,3,2,0,N,000002130
MI7992800,RICHVILLE                     ,7 ,3,2,0,N,000001559
MI8008000,PAW PAW                       ,9D,3,2,4,N,000000000
MI8018000,PAW PAW                       ,9B,3,2,2,N,000054568
MI8023100,BANGOR                        ,7 ,3,2,1,N,000001860
MI8026300,BLOOMINGDALE                  ,7 ,3,2,0,N,000000447
MI8026700,BREEDSVILLE                   ,7 ,3,2,0,N,000000198
MI8034500,DECATUR                       ,7 ,3,2,1,N,000001776
MI8042800,GOBLES                        ,7 ,3,2,0,N,000000817
MI8046300,HARTFORD                      ,6 ,3,2,1,N,000002629
MI8052300,LAWRENCE                      ,7 ,3,2,0,N,000000986
MI8052400,LAWTON                        ,7 ,3,2,1,N,000001880
MI8056400,MATTAWAN                      ,7 ,3,2,1,N,000001951
MI8065100,PAW PAW                       ,6 ,3,2,1,N,000003474
MI8074700,SOUTH HAVEN                   ,6 ,3,2,1,N,000004372
MI8087300,COVERT                        ,6 ,3,2,1,N,000002837
MI8093700,KEELER                        ,7 ,3,2,0,N,000002180
MI8108100,YPSILANTI                     ,9D,3,2,4,N,000000000
MI8118100,ANN ARBOR                     ,9A,3,2,2,N,000155786
MI8121800,ANN ARBOR                     ,2 ,3,2,1,Y,000117768
MI8131000,CHELSEA                       ,6 ,3,2,1,N,000005146
MI8135100,DEXTER                        ,6 ,3,2,0,N,000004182
MI8136600,YPSILANTI                     ,7 ,3,2,3,N,000000000
MI8154900,MANCHESTER                    ,7 ,3,2,0,N,000002147
MI8156500,MANCHESTER                    ,6 ,3,2,0,N,000002559
MI8158400,MILAN                         ,6 ,3,2,1,N,000003882
MI8172800,SALINE                        ,6 ,3,2,1,N,000009146
MI8183600,YPSILANTI                     ,5 ,3,2,1,N,000019901
MI8186600,DEXTER                        ,7 ,3,2,5,N,000000000
MI8190300,ANN ARBOR                     ,7 ,3,2,3,N,000000000
MI8190600,ANN ARBOR                     ,4 ,3,2,1,N,000036722
MI8196400,WHITMORE LAKE                 ,6 ,3,2,1,N,000008490
MI8208200,TAYLOR                        ,9D,3,2,4,N,000000000
MI8218200,DETROIT                       ,9D,3,2,2,N,000000000
MI8221200,ALLEN PARK                    ,4 ,3,2,1,N,000027549
MI8224600,BELLEVILLE                    ,6 ,3,2,1,N,000003857
MI8234300,DEARBORN                      ,3 ,3,2,1,Y,000095396
MI8234400,DEARBORN HEIGHTS              ,3 ,3,2,1,N,000056366
MI8234900,DETROIT                       ,1B,3,2,1,Y,000684694
MI8237000,ECORSE                        ,6 ,3,2,1,N,000009308
MI8239700,FLAT ROCK                     ,6 ,3,2,1,N,000009819
MI8242000,GARDEN CITY                   ,4 ,3,2,1,N,000027035
MI8242300,GIBRALTAR                     ,6 ,3,2,1,N,000004544
MI8244500,GROSSE ILE                    ,5 ,3,2,1,N,000010150
MI8244600,GROSSE POINTE                 ,6 ,3,2,1,N,000005293
MI8244700,GROSSE POINTE FARMS           ,6 ,3,2,1,N,000009273
MI8244800,GROSSE POINTE PARK            ,5 ,3,2,1,N,000011281
MI8244900,GROSSE POINTE SHORES          ,6 ,3,2,1,N,000002872
MI8245000,GROSSE POINTE WOODS           ,5 ,3,2,1,N,000015807
MI8245300,HAMTRAMCK                     ,5 ,3,2,1,N,000022036
MI8245800,HARPER WOODS                  ,5 ,3,2,1,N,000013897
MI8247100,HIGHLAND PARK                 ,5 ,3,2,1,N,000010155
MI8249000,INKSTER                       ,5 ,3,2,1,N,000024745
MI8253400,LINCOLN PARK                  ,4 ,3,2,1,N,000037129
MI8253800,LIVONIA                       ,3 ,3,2,1,Y,000094833
MI8257200,MELVINDALE                    ,5 ,3,2,1,N,000010428
MI8262400,NORTHVILLE                    ,6 ,3,2,1,N,000003331
MI8267200,PLYMOUTH                      ,6 ,3,2,1,N,000008912
MI8269300,REDFORD                       ,4 ,3,2,1,N,000047456
MI8270000,RIVER ROUGE                   ,6 ,3,2,1,N,000007625
MI8270100,RIVERVIEW                     ,5 ,3,2,1,N,000012205
MI8270500,ROCKWOOD                      ,6 ,3,2,1,N,000003212
MI8270900,ROMULUS                       ,5 ,3,2,1,N,000023415
MI8275200,SOUTHGATE                     ,4 ,3,2,1,N,000029365
MI8277000,BELLEVILLE                    ,6 ,3,2,1,N,000009332
MI8277500,TAYLOR                        ,3 ,3,2,1,Y,000061527
MI8278300,TRENTON                       ,5 ,3,2,1,N,000018404
MI8279300,BELLEVILLE                    ,4 ,3,2,1,N,000028269
MI8281200,WAYNE                         ,5 ,3,2,1,N,000017067
MI8281700,WESTLAND                      ,3 ,3,2,1,N,000082246
MI8283100,WOODHAVEN                     ,5 ,3,2,1,N,000012583
MI8283300,WYANDOTTE                     ,4 ,3,2,1,N,000025082
MI8284400,BELLEVILLE                    ,7 ,3,2,5,N,000000000
MI8286200,NEW BOSTON                    ,5 ,3,2,1,N,000015637
MI8286800,NORTHVILLE                    ,4 ,3,2,1,N,000028801
MI8290700,DEARBORN                      ,7 ,3,2,3,N,000000000
MI8290800,CANTON                        ,3 ,3,2,1,N,000089073
MI8293900,ROMULUS                       ,7 ,3,2,5,N,000000000
MI8294700,BROWNSTOWN TWP                ,4 ,3,2,1,N,000030577
MI8296500,PLYMOUTH                      ,4 ,3,2,1,N,000026973
MI8297400,LIVONIA                       ,7 ,3,2,3,N,000000000
MI8308300,CADILLAC                      ,8D,3,2,4,N,000000000
MI8318300,CADILLAC                      ,8C,3,2,2,N,000021068
MI8327700,BUCKLEY                       ,7 ,3,2,0,N,000000693
MI8328100,CADILLAC                      ,5 ,3,2,1,N,000010261
MI8356900,MANTON                        ,7 ,3,2,1,N,000001316
MI8357400,MESICK                        ,7 ,3,2,0,N,000000389
MNDI00500,CASS LAKE                     ,7 ,4,2,7,N,000000000
MNDI01900,WHITE EARTH                   ,7 ,4,2,7,N,000000000
MNDI02300,GRANITE FALLS                 ,7 ,4,2,7,N,000000000
MNDI02400,ONAMIA                        ,7 ,4,2,7,N,000000000
MNDI05000,RED LAKE                      ,7 ,4,2,7,N,000000000
MNDI05100,ORR                           ,7 ,4,2,7,N,000000000
MNDI06000,MORTON                        ,7 ,4,2,7,N,000000000
MNDI07000,CLOQUET                       ,7 ,4,2,7,N,000000000
MNMHP0000,ST PAUL                       ,8D,4,2,4,N,000000000
MNMHP0100,OAKDALE                       ,9D,4,2,4,N,000000000
MNMHP0200,ROCHESTER                     ,9D,4,2,4,N,000000000
MNMHP0300,MARSHALL                      ,8D,4,2,4,N,000000000
MNMHP0400,MINNEAPOLIS                   ,9D,4,2,4,N,000000000
MNMHP0600,SAINT CLOUD                   ,9D,4,2,4,N,000000000
MNMHP0700,BAXTER                        ,8D,4,2,4,N,000000000
MNMHP0800,DETROIT LAKES                 ,8D,4,2,4,N,000000000
MNMHP0900,THIEF RIVER FALLS             ,8D,4,2,4,N,000000000
MNMHP1000,VIRGINIA                      ,9D,4,2,4,N,000000000
MNMHP1100,DULUTH                        ,9D,4,2,4,N,000000000
MNMHP1200,MANKATO                       ,9D,4,2,4,N,000000000
MNMHP1300,SAINT PAUL                    ,9D,4,2,6,N,000000000
MN0010000,AITKIN                        ,8C,4,2,2,N,000015649
MN0020000,ANOKA                         ,9B,4,2,2,N,000082405
MN0020100,ANOKA                         ,5 ,4,2,1,N,000017295
MN0020200,BLAINE                        ,3 ,4,2,1,N,000061187
MN0020300,CIRCLE PINES                  ,5 ,4,2,1,N,000010867
MN0020400,COLUMBIA HEIGHTS              ,5 ,4,2,1,N,000019712
MN0020500,COON RAPIDS                   ,3 ,4,2,1,N,000062242
MN0020600,FRIDLEY                       ,4 ,4,2,1,N,000027778
MN0020700,LINO LAKES                    ,5 ,4,2,1,N,000021016
MN0020800,SPRING LAKE PARK              ,6 ,4,2,1,N,000006283
MN0020900,ANOKA                         ,5 ,4,2,0,N,000011600
MN0021000,ANOKA                         ,5 ,4,2,0,N,000015837
MN0021100,NEW BRIGHTON                  ,7 ,4,2,0,N,000002009
MN0021200,ANOKA                         ,4 ,4,2,0,N,000031975
MN0021300,RAMSEY                        ,4 ,4,2,1,N,000025250
MN0021400,COLUMBIA HEIGHTS              ,7 ,4,2,1,N,000000739
MN0021500,SAINT FRANCIS                 ,6 ,4,2,1,N,000007349
MN0030000,DETROIT LAKES                 ,8C,4,2,2,N,000024483
MN0030100,DETROIT LAKES                 ,6 ,4,2,1,N,000008978
MN0040000,BEMIDJI                       ,8B,4,2,2,N,000030711
MN0040100,BEMIDJI                       ,5 ,4,2,1,N,000014513
MN0040200,BLACKDUCK                     ,7 ,4,2,1,N,000000794
MN0050000,FOLEY                         ,9C,4,2,2,N,000017194
MN0050200,SAUK RAPIDS                   ,5 ,4,2,1,N,000013382
MN0060000,ORTONVILLE                    ,8D,4,2,2,N,000003254
MN0060100,ORTONVILLE                    ,7 ,4,2,1,N,000001842
MN0070000,MANKATO                       ,9C,4,2,2,N,000017132
MN0070100,MANKATO                       ,4 ,4,2,1,Y,000040955
MN0070200,MAPLETON                      ,7 ,4,2,1,N,000001751
MN0070400,EAGLE LAKE                    ,6 ,4,2,1,N,000002563
MN0070500,LAKE CRYSTAL                  ,6 ,4,2,1,N,000002535
MN0071000,MADISON LAKE                  ,7 ,4,2,1,N,000001066
MN0080000,NEW ULM                       ,8D,4,2,2,N,000006529
MN0080100,NEW ULM                       ,5 ,4,2,1,N,000013136
MN0080200,SLEEPY EYE                    ,6 ,4,2,1,N,000003481
